Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,601.4469156,619.4048509,614.3141222,584.7892114,589.4168713,579.9246365,580.1523199,572.3816302,617.8494661,642.4103533,672.67672,701.0725826,730.9584141,769.9478834,807.7722973,826.8331826,862.0946145,915.010206,953.7003592,999.4712564,1072.612981,1130.870701,1129.85111,1150.843585,1204.336709,1208.116814,1253.327363,1289.572732,1338.598547,1412.315637,1487.84551,1563.295033,1636.954854,1714.877579,1815.01821,1934.123433,2054.385835,2119.918101,1815.698066,1804.705162,1867.548796,1909.291868,1968.301128,2034.761462,2108.641795,2199.093914,2289.422012,2402.667542,2513.671592,2595.298759,2720.191622,2849.354985,2980.61011,3104.348,3217.317468,3331.695115,3456.928114,3589.715543,3732.867111,3877.382977,3756.907174
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,,49.73497905,51.0708242,52.44914356,53.87411361,55.34816209,56.87079329,58.43857869,60.04732138,61.69155263,63.36668139,65.07070994,66.80245091,68.55914649,70.33799301,72.13672671,73.95073886,75.77849986,77.62423257,79.49449593,81.39229177,83.31901169,85.2676049,87.22227019,89.16208206,91.07153022,92.94384815,94.78118759,96.58801647,98.3727634,100.1415336,101.8960885,103.6337464,105.3512611,107.0438669,108.7091622,110.3469537,111.9616929,113.5614947,115.1571129,116.7571896,118.3655167,119.9831031,121.6124538,123.2553343,124.9134552,126.5853718,128.2722936,129.9810413,131.7203056,133.4942762,135.3058331,137.1471784,138.9983903,140.8325795,142.6294634,139.3095814,140.9578113,142.5660933,144.1399885,145.6835435
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2392.805151,2598.636839,2749.549244,2873.312286,3057.031405,3490.549917,3781.131733,4109.581656,4593.086916,5200.763174,5627.637526,6269.841756,6984.734349,7378.499213,7643.433286,7250.336766,8249.107746,7673.424484,6390.310203,5525.344328,3868.488306,3527.152541,4300.133525,4480.617884,3924.812814,3850.011196,3322.28766,3216.216399,2932.901806,3010.712561,3333.444393,3661.409788,3695.646889,3674.674877,3568.711813,3599.604811,3734.874801,3703.46556,3734.564307,3721.239253,3888.050977,3872.516816,4103.110681,4405.692458,4543.588387,4634.010618,4811.05424,5146.412623,5103.227951,5097.791086,5332.108057,5409.202243,4946.536128,4876.124506,5035.816022,4904.327315,5486.407964,5614.117876,5203.16947,4785.027876,4883.600865
"Iran, Islamic Rep.",IRN,Population density (people per sq. km of land area),EN.POP.DNST,,13.80213844,14.16495309,14.53881849,14.92414782,15.32138866,15.73244677,16.15816695,16.59702841,17.04666618,17.50649083,17.97783774,18.46514833,18.975,19.51575493,20.09490164,20.71144613,21.36781417,22.07864326,22.86226639,23.7298583,24.68129804,25.70620042,26.79144748,27.91865714,29.06947432,30.24402797,31.43113903,32.58755863,33.65873732,34.60682482,35.41284474,36.0890346,36.66823903,37.20045188,37.7235799,38.24683747,38.76342064,39.27640414,39.78540423,40.29040313,40.7973618,41.31044537,41.82503684,42.33360286,42.83156819,43.31808001,43.79802795,44.27945676,44.77322196,45.28753101,45.82317775,46.37876728,46.95717171,47.56119318,48.19138977,48.84942594,49.53086274,50.22238022,50.90614517,51.56864916
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,1265.560616,1262.33069,1275.466977,1299.739494,1304.555951,1318.511318,1482.086811,1614.056871,1831.081423,1806.97214,2049.626151,2402.924302,2911.17782,2809.552199,2827.835662,2394.567276,2300.806213,2279.425074,2332.294368,2494.858498,2441.042278,2311.673919,3559.395823,1246.060149,1606.096695,2031.603313,2046.822024,2026.936665,2181.702755,2564.056701,3352.307837,3822.833655,4337.417172,4284.259898,3818.845368,2351.712737,3515.346792,3493.344742,3619.885906,3626.945884,3859.758174,3909.291582,4052.062613,4218.382369,4630.736522,4793.539392,4627.834818,4688.318017,5183.408969,4961.404508,4975.381048,5154.276848,4247.814412
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST,,17.09159064,17.54628118,18.0371539,18.57054439,19.15036468,19.77996205,20.45727188,21.17357615,21.91642088,22.67640213,23.44891739,24.23499783,25.03804102,25.86382697,26.71554748,27.59374214,28.49317283,29.40457279,30.31553833,31.21692846,32.11037565,32.99829892,33.87441525,34.73122528,35.56669868,36.37598372,37.17006653,37.98230103,38.85712783,39.82694972,40.90234127,42.07590827,43.33879096,44.67464161,46.06932803,47.51828658,49.01931774,50.56206416,52.13448796,53.72473878,55.34942497,57.00418867,58.63342936,60.16379267,61.55492832,62.757217,63.81608707,64.900974,66.70923973,68.47940919,70.74347255,73.42515196,76.37623236,79.26682683,81.93958694,84.33142299,86.50165159,88.53058084,90.54884504,92.65125263
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,12012.65078,12284.9111,12889.18856,13282.98224,13621.32699,14156.97777,14139.4374,15094.65735,15951.53481,16224.13266,16532.37049,16883.23685,17106.26788,16943.92836,17572.49391,18085.73967,18000.09219,18837.49982,19905.28052,21146.18344,22917.17779,23225.48233,23838.77615,24358.60226,25659.29594,27987.56149,29814.29968,32768.04954,35267.81699,38541.94633,41606.32174,43121.27199,44900.74643,45504.75195,47712.29281,49361.92019,50441.97552,51604.51863,48294.54102,45368.15623,45913.54544,46202.22879,45982.77713,46320.83716,49990.32605,61987.551,62543.46906,67397.11868,72578.43784,75112.80503,78558.29751
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST,,40.99869357,41.16780375,41.4087676,41.61053854,41.76658441,41.9335172,42.13165917,42.32181739,42.57003919,42.92713021,43.43228335,44.08259544,44.79532588,45.54362026,46.29917259,47.0031935,47.64407026,48.32486573,48.97300044,49.53984613,50.12338511,50.59950646,50.95950065,51.27628103,51.35842648,51.38176804,51.38709537,51.16778923,50.96543765,51.00847728,51.30258383,51.65379591,51.91262883,52.11766584,52.38555668,52.80171288,53.3338801,53.89310495,54.50407897,55.23550588,56.12197706,57.07572942,58.01307882,59.08349543,60.38487444,62.03499782,63.85457976,65.16974888,65.83502685,66.19473073,66.484018,66.76633764,67.11882712,67.61126433,68.25311366,69.0279431,69.78353898,70.65344753,71.62636087,72.50288866
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,18510.08121,18453.1555,21667.58958,23354.8226,25559.64653,26782.49605,27495.38997,27686.18521,27776.87407,28431.64509,29473.59686,30540.23467,32552.91569,34889.56182,39026.29047,43753.97346,45506.46912,47491.62991,50042.63143,52668.59105,54963.48734,57642.34176,61324.67775,65025.63923,67306.10691,68015.88066,69933.08324,71304.01476,76833.19813,80538.46423,85194.62438,85126.97047,90975.3085,94883.28848,96449.33965,96105.30317,
Isle of Man,IMN,Population density (people per sq. km of land area),EN.POP.DNST,,84.7122807,84.94912281,85.61403509,86.65964912,87.97368421,89.56315789,91.43333333,93.4245614,95.4,97.24736842,98.86315789,100.2912281,101.6122807,102.9350877,104.354386,105.9192982,107.6052632,109.2280702,110.5719298,111.4842105,111.8912281,111.8684211,111.7491228,111.9508772,112.7666667,114.3859649,116.6245614,119.1701754,121.5140351,123.3192982,124.4350877,125.0210526,125.3175439,125.722807,126.5491228,127.8666667,129.5631579,131.4666667,133.3263158,134.9859649,136.3280702,137.4,138.3824561,139.5,140.8649123,142.6017544,144.5719298,146.5175439,148.0333333,148.8701754,148.9280702,148.3052632,147.3421053,146.4701754,146.0210526,146.1333333,146.6842105,147.4964912,148.4017544,149.1789474
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25179.96993,26008.27859,26362.15354,26847.73145,27107.22108,28747.92911,28106.94512,27492.562,27310.96594,28151.27189,28809.64251,29939.93719,31207.60199,31718.48915,31323.31201,32504.71335,33678.13146,33995.42769,34960.94336,35710.88627,35808.43643,36680.32213,37550.72769,38301.45366,38995.23045,37481.1337
Israel,ISR,Population density (people per sq. km of land area),EN.POP.DNST,,100.9704251,105.961183,109.935305,114.3715342,118.4380776,121.4879852,126.8484288,129.5286506,132.948244,137.4306839,141.8207024,145.4713494,151.4787431,156.0536044,159.6580407,163.2624769,166.9593346,170.5175601,174.9537893,179.2051756,182.8096118,186.2754159,189.6950092,192.1903882,195.6099815,198.6598891,201.8946396,205.2680222,208.780037,215.3419593,228.6968577,236.7375231,243.1146026,249.4916821,256.2384473,263.0314233,269.6857671,275.9242144,283.0406654,290.6192237,297.5508318,303.6044362,309.1358595,314.6487985,320.2449168,325.9565619,331.797597,337.7449168,345.9149723,352.2920518,358.8632163,365.5499076,372.435305,379.6534196,387.2504621,394.9168207,402.6478743,410.4805915,418.3918669,425.9195933
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9683.751805,10408.71802,10979.89411,11511.54635,11736.6584,12018.57835,12639.23736,13448.86616,14238.79804,15021.8151,15729.85644,15941.30982,16436.04674,17488.25056,18329.78759,17839.79865,19015.85522,19420.0995,19978.0266,21107.42919,21786.4911,21944.05806,22018.49779,22267.85533,22981.04641,23617.24945,24291.37239,25064.18548,26102.85588,26967.0854,27479.57863,27883.0271,28096.55744,27839.923,28432.97335,29253.32217,29615.57435,30141.65097,30678.57155,31172.0777,32337.89674,32950.4166,32984.9353,32884.16342,33137.1471,33244.39755,33738.12916,34067.38703,33516.87829,31602.55897,32045.28407,32216.498,31172.01976,30245.46146,29967.86442,30230.2263,30673.30784,31231.66445,31580.77718,32078.09159,29296.62622
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,,171.8280575,172.9946279,174.2613308,175.7007582,177.1865969,178.5692428,179.8663765,181.0062562,182.0337629,182.999048,183.8546462,184.9013804,186.1596206,187.3818231,188.5043045,189.4470096,190.253344,190.9324504,191.4853252,191.8801911,192.1106899,192.2530618,192.322852,192.3658427,192.4214444,192.4319302,192.4515691,192.5445854,192.6890653,192.8504301,192.983989,193.1151168,193.2332155,193.2725851,193.2756554,193.329982,193.432294,193.4879603,193.5205093,193.608201,193.7169766,194.0056679,194.8500816,196.115207,197.0812674,197.6745053,198.6751547,199.9956857,200.9089719,201.5279017,201.8747841,202.4196539,204.7798599,206.6673693,206.4682872,206.1178282,205.8091691,202.941457,200.6149229,200.0269472
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,3945.129434,3965.696441,4141.702891,4316.361609,4770.107541,4813.845115,5590.307488,5197.991171,4900.093461,4815.952964,4433.762873,4265.767936,4212.703858,4115.514577,3826.425872,3866.494207,3880.890846,3889.393235,3771.903667,3615.191408,3647.865416,3905.690474,4037.095309,4301.397593,4451.635114,4629.84547,4678.728096,5070.834256,5090.867592,5159.781952,5103.704612,4996.129871,4832.808751,4839.287842,4841.3157,4869.725706,4933.534334,5083.088171,5120.929448,5138.44741,5259.748096,5308.440332,5239.532824,4986.816494,4888.579138,4945.948846,4887.586951,4884.392,4889.986309,4907.927415,4949.369484,4973.724172,5043.54079,5065.374889,4539.001917
Jamaica,JAM,Population density (people per sq. km of land area),EN.POP.DNST,,152.4530933,154.8014774,157.3093259,159.8096953,162.1891043,164.4064635,166.5119114,168.5939982,170.7902124,173.189012,175.8338873,178.678578,181.623084,184.5164358,187.2593721,189.7849492,192.1351801,194.4508772,196.932964,199.7081256,202.8551247,206.2845799,209.7631579,212.9609418,215.6518929,217.7437673,219.3351801,220.6292705,221.9265005,223.444229,225.2381348,227.2434903,229.4167128,231.6751616,233.9524469,236.2540166,238.5885503,240.8932595,243.0911357,245.1244691,246.9719298,248.6466297,250.1789474,251.6174515,253.0009234,254.331856,255.6074792,256.8669437,258.156879,259.5072946,260.9355494,262.4310249,263.9621422,265.4789474,266.945891,268.3510619,269.699723,270.9928901,272.23241,273.4220683
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6260.67597,6952.109597,7501.445444,8055.041395,8902.495553,9319.706558,10217.41421,11232.9061,12537.88089,13935.68627,14122.30527,14465.00452,15463.88537,16472.59826,16055.86801,16342.92054,16811.43581,17380.44923,18130.98572,18964.0625,19345.31902,20013.30719,20533.3136,21109.36639,21917.15478,22920.24698,23556.95329,24552.71552,26109.75048,27268.94317,28508.39127,29367.07803,29506.40224,29258.58199,29466.75525,30171.16379,31046.17015,31276.19308,30795.08889,30636.26612,31430.63113,31476.05207,31416.12418,31830.21758,32515.1158,33098.54747,33531.51856,33990.03603,33557.6454,31651.08377,32942.20208,33011.13423,33518.44494,34239.88625,34386.90586,34960.63938,35264.81336,35914.64127,36188.62003,36362.35732,34813.21561
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,,256.4903191,258.8846469,261.5216798,264.2568857,267.1175348,269.5691301,272.3725116,275.4595037,278.7537497,281.982547,288.238342,292.3840698,296.5275505,300.4964539,304.4283765,307.7080491,310.7860262,313.6271834,316.2936681,318.8834289,321.1271834,323.5390497,325.7973785,329.2651494,331.4234778,333.1011791,334.8025233,336.1985738,337.5452551,338.6670324,340.0,341.2643993,342.372463,343.3296764,344.1360395,345.0123457,345.8353909,346.776406,347.4101509,347.9917695,348.8312757,349.6433471,350.3923182,350.5102881,350.5432099,350.7654321,351.1687243,351.3388203,351.2949246,351.3580247,350.7078189,350.1481481,349.6433471,349.1796982,348.8093278,348.4074376,347.834834,347.1305898,346.4058464,345.2291385
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,2698.721654,2847.330036,3179.840691,3732.627111,4019.432287,4543.920666,4676.018997,4387.56924,4390.097831,4101.005108,4161.389983,4099.666134,4000.26386,3421.072504,3252.283523,3133.585015,3387.60815,3350.9916,3351.053564,3420.425244,3385.565171,3414.122228,3449.069682,3503.768455,3587.826696,3708.252573,3848.82356,3923.033844,4147.537362,4341.188718,4515.591134,4678.835063,4786.748451,4781.60509,4644.16937,4521.40808,4386.745095,4274.547909,4221.089517,4164.108769,4119.252115,4105.720951,4109.752429,4133.549805,4028.963007
Jordan,JOR,Population density (people per sq. km of land area),EN.POP.DNST,,11.03788531,11.45338849,11.90176791,12.49324569,13.30012466,14.3592815,15.62777652,17.00099728,18.32986174,19.50719628,20.50309383,21.34998867,22.08117634,22.7531165,23.412466,24.06142339,24.69810743,25.36192203,26.1005893,26.94919538,27.93370354,29.05173391,30.27439937,31.55549637,32.86553717,34.17150952,35.49184044,36.90562103,38.5237194,40.41124207,42.61664778,45.07782185,47.61512919,49.98138033,52.00410245,53.63608341,54.94714415,56.02872847,57.02350408,58.05184723,59.12656392,60.2619447,61.58245694,63.23935857,65.34042384,67.90057797,70.88950589,74.30273119,77.64426673,81.7925321,86.31288579,91.1237103,95.95620635,100.4598108,104.3768078,107.617549,110.2257265,112.2473755,113.783476,114.9261095
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.080352,5156.946072,4887.375816,4453.564792,3949.046685,3700.754486,3776.083915,3901.338993,3893.938724,4037.453763,4446.452533,5055.313866,5550.505632,6046.328017,6580.885049,7155.343663,7837.629145,8438.104645,8554.823573,8487.54483,8979.332284,9506.734053,9823.693897,10264.29807,10539.04468,10510.77189,10476.34757,10758.52088,11053.36206,11402.76011,10974.96367
Kazakhstan,KAZ,Population density (people per sq. km of land area),EN.POP.DNST,,3.833545209,3.98449124,4.129295848,4.264124162,4.386385895,4.494040079,4.587808275,4.671419787,4.750384858,4.828736526,4.908030892,4.987215246,5.064641997,5.137598622,5.204366041,5.264342334,5.318972108,5.370951217,5.423985258,5.480673779,5.540947883,5.603618921,5.668524651,5.735233915,5.802716598,5.871957625,5.941124199,6.002888469,6.019002111,6.055487647,6.093903397,6.089230285,6.067589732,5.980577842,5.858518724,5.770354854,5.680040375,5.58270919,5.529641812,5.513066637,5.503698559,5.503925621,5.522472497,5.560982331,5.610634145,5.670291143,5.735523206,5.843959699,5.960966774,6.045809534,6.132978479,6.219983702,6.310164463,6.40378005,6.498057562,6.591123088,6.681400156,6.769808497,6.85767789,6.946860762
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,751.4767071,671.7410366,712.3701719,750.4723993,762.6026579,752.8259524,835.537965,835.135774,871.6485979,909.047034,836.7619525,986.3760089,1113.700193,1136.810106,1139.918564,1107.743644,1089.831155,1148.645025,1182.292805,1224.616936,1244.307804,1242.327529,1213.231676,1182.738789,1158.577622,1163.982464,1202.431239,1228.571276,1259.338549,1273.487567,1282.718281,1258.870472,1209.143326,1175.802134,1170.297096,1185.8785,1199.58118,1171.42511,1176.575815,1170.867353,1145.984615,1157.295588,1132.486461,1134.534893,1160.438547,1195.773841,1238.537024,1287.24979,1255.025094,1261.348515,1326.385821,1357.253632,1381.968708,1397.378658,1430.445225,1464.554009,1489.758779,1510.581385,1559.243695,1600.128419,1559.551464
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,,14.71991601,15.19310187,15.68772183,16.20461046,16.74484837,17.30936676,17.89979091,18.51900938,19.17046245,19.85696665,20.58025442,21.34109358,22.14006923,22.97737112,23.85335418,24.76764592,25.72106512,26.716416,27.7572671,28.84563201,29.98184981,31.16337984,32.38528306,33.6409372,34.92476016,36.23459957,37.56915873,38.92484275,40.29779668,41.68495274,43.08555716,44.49885793,45.92229856,47.35303792,48.78992339,50.23273008,51.68440103,53.15122465,54.64167516,56.16290719,57.71614893,59.30306427,60.93189901,62.61248023,64.35129669,66.15075201,68.00775556,69.91598552,71.86596971,73.8494641,75.86581509,77.91311277,79.98029659,82.05373546,84.12400991,86.18535158,88.24040834,90.29864357,92.37440173,94.47816003
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2159.103586,2075.687699,2291.325647,2729.936265,3910.020416,4060.694408,2930.751935,2754.342205,2742.266689,2389.078896,1966.876163,1876.381784,1978.802641,1935.977218,1997.014752,1822.624029,1765.755101,1562.391987,1660.22776,1564.520147,1517.816684,1491.082085,1482.534913,1476.780847,1483.491006,1463.486134,1465.882872,1466.450788,1536.362964,1487.00065,1553.05837,1504.568264,1535.368753,1539.165384,1486.347483,1529.175871,1495.663562,1491.476887,1427.325186,1407.877867,1367.740107,1365.598885,1408.134127,1446.700944,1416.906891,1542.616465,1598.782266,1590.060067,1626.041214,1664.511519,1606.980027
Kiribati,KIR,Population density (people per sq. km of land area),EN.POP.DNST,,52.14074074,53.43580247,54.74320988,56.03950617,57.31975309,58.55432099,59.75679012,60.9308642,62.05802469,63.1382716,64.17160494,65.15432099,66.12098765,67.07901235,68.04197531,69.03950617,70.07283951,71.12716049,72.18395062,73.20493827,74.19876543,75.1691358,76.21728395,77.46296296,78.99876543,80.8691358,83.01728395,85.29259259,87.46790123,89.37530864,90.97777778,92.30493827,93.47037037,94.65185185,95.94567901,97.41234568,98.99753086,100.6888889,102.4308642,104.2037037,105.9802469,107.7876543,109.6790123,111.7259259,113.9740741,116.4703704,119.1740741,121.9259259,124.6024691,127.0740741,129.3024691,131.3074074,133.1938272,135.045679,136.9469136,138.9246914,140.9296296,143.0148148,145.1950617,147.4641975
"Korea, Dem. People's Rep.",PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Population density (people per sq. km of land area),EN.POP.DNST,,96.8822523,98.59418653,100.2032057,102.0049581,104.2066606,106.8428453,109.8139939,113.0302799,116.3552778,119.6776929,122.9924259,126.2998505,129.5021427,132.4813305,135.1610082,137.4864546,139.4947928,141.3170335,143.1414999,145.1054231,147.2571132,149.560402,151.9658832,154.3903496,156.7745702,159.0963458,161.3818786,163.6767378,166.0473133,168.5329873,171.1581347,173.884287,176.6118429,179.2042106,181.5654846,183.6510921,185.4934225,187.1667968,188.783905,190.4250311,192.1184453,193.8331783,195.518927,197.0994103,198.5231044,199.7746533,200.8830662,201.894718,202.8763392,203.8770866,204.9114858,205.9682585,207.038452,208.1039199,209.1506685,210.1790964,211.1935554,212.1884063,213.1563658,214.0919774
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1027.468538,1066.610515,1076.920824,1141.820659,1217.726265,1274.041507,1391.420249,1482.72649,1639.452982,1836.145882,1977.071043,2142.900701,2254.798024,2545.316171,2740.088622,2905.623817,3237.683,3580.819169,3913.123869,4188.422281,4055.790842,4282.34337,4568.259118,5103.523017,5572.83257,5950.800428,6559.290714,7321.39277,8119.167981,8607.865825,9365.394986,10272.6207,10796.60465,11422.51465,12356.27829,13408.68142,14329.53931,15071.75639,14195.81309,15711.56402,16992.47908,17680.84549,18936.95165,19431.97111,20361.06925,21193.35751,22192.18512,23360.90574,23882.7305,23948.47224,25451.00416,26186.89754,26675.44017,27394.65031,28094.9177,28732.23108,29461.78401,30307.39524,31040.65545,31674.31152,31361.08387
"Korea, Rep.",KOR,Population density (people per sq. km of land area),EN.POP.DNST,,267.112513,274.8603566,282.6222994,290.111497,297.5811113,305.1583143,312.3676446,319.7004147,327.0191375,334.2403794,340.8947128,347.3502592,353.5470558,359.6544267,365.7549762,371.6413332,377.4807692,383.2592266,389.1171055,395.2288513,401.4435828,407.6959569,413.7508086,418.8882024,423.0328012,427.261808,431.4917064,435.7375803,440.0688161,444.4254924,448.8461953,453.5347502,458.1653328,462.7984657,467.4786544,471.9539809,476.4003732,479.8517831,483.2746942,487.3326871,489.6647095,492.2485381,494.7554752,496.6176307,497.5174084,499.9823699,502.3074494,505.7707805,508.0139604,509.8159671,513.8042803,515.8755832,517.6122698,520.8524992,523.5255477,525.3700725,526.7348067,529.1902482,530.2409557,530.9739438
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.423569,2731.383164,2843.380023,2997.219354,3021.367225,3163.46018,3279.039976,3520.766449,3739.181511,3890.196168,4009.106423,4219.080692,4024.138854
Kosovo,XKX,Population density (people per sq. km of land area),EN.POP.DNST,,88.7296776,91.30155231,93.87342702,96.44530174,99.01717645,101.5890512,104.2527785,106.8246533,109.396528,111.9684027,114.5402774,117.3877101,120.1432902,122.9907229,125.7463029,128.5937356,131.3493157,134.1048957,136.9523285,139.7079085,142.5553412,145.3109213,148.2502067,151.2813447,154.4961881,157.7110315,161.0177276,164.508129,167.814825,171.0296684,174.3363645,177.4593552,180.4904932,183.4297786,186.369064,189.1246441,191.6046661,180.5823459,161.8444016,156.1495361,156.2555341,156.3617158,156.4678975,156.5740792,156.6804446,157.9439699,159.2177827,160.5017911,161.7960871,163.1009461,164.508129,165.987508,166.9988978,166.5078534,164.2505741,163.2733535,164.5084045,,,
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34712.31105,34472.62753,33602.64678,32534.01279,29978.82545,29951.56661,29185.61397,29590.97209,34322.24682,37168.55404,39849.59691,40976.67686,41170.67079,39777.28691,34800.30883,32035.37848,33166.91962,33455.23897,32136.13317,30857.16042,29869.55275,29801.23802,27702.18785,27496.84619,27156.47535,24429.22046
Kuwait,KWT,Population density (people per sq. km of land area),EN.POP.DNST,,16.86762065,18.93075196,21.25454545,23.78787879,26.48888889,29.35852974,32.38855219,35.51689113,38.66285073,41.77575758,44.81700337,47.80684624,50.8214927,53.97154882,57.33585859,60.9352413,64.73473625,68.69040404,72.73159371,76.80583614,80.77070707,84.60359147,88.49466891,92.71324355,97.37811448,102.8227834,108.8056117,114.1891134,117.4402918,117.5841751,113.9897306,,,,90.11823793,91.29393939,95.97401796,102.7565095,109.5197531,114.7656004,118.0287879,119.9209315,121.303367,123.4847363,127.3959596,133.2020763,140.5177329,149.0465769,158.3075758,167.894725,177.7808081,187.9265993,197.8890011,207.1234007,215.2406285,222.0461279,227.6151515,232.1725028,236.0873737,239.65
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.866731,1036.710258,1153.025209,1160.676225,1203.482098,1089.908492,928.3156356,784.5783916,627.2167613,587.3052078,619.6729332,671.2530931,675.0604551,689.4174971,718.3373488,749.4197807,742.4436884,786.35182,831.4843246,820.7159801,837.1337991,900.0255139,966.4153604,982.3771732,966.15073,1011.315529,993.7374233,1080.54823,1101.705332,1121.082835,1146.103221,1177.438736,1197.610724,1226.824464,1098.085364
Kyrgyz Republic,KGZ,Population density (people per sq. km of land area),EN.POP.DNST,,11.76173097,12.16579771,12.58446298,13.00990615,13.41657977,13.84410845,14.26746611,14.69395203,15.09280501,15.43222106,15.75755996,16.10114703,16.44316997,16.80865485,17.16579771,17.51147028,17.85140772,18.18091762,18.51929093,18.86027112,19.2168926,19.60010428,20.01199166,20.41918665,20.80448384,21.20177268,21.60896767,21.99374348,22.45828989,22.89468196,23.2721585,23.54223149,23.54900938,23.54066736,23.77685089,24.13138686,24.48592284,24.86444213,25.2367049,25.53910323,25.78258603,26.02033368,26.29457769,26.61470282,26.91657977,27.20750782,27.46819604,27.73044838,28.06725756,28.40406674,28.75182482,29.2346194,29.82064651,30.42492179,31.05787278,31.69708029,32.31595412,32.96558916,33.66110532,34.36704901
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,588.1993384,600.9989409,612.6956605,586.7441909,558.464197,619.528051,642.494625,651.6209527,669.3389281,690.5617842,728.6272871,762.0555613,797.620021,835.7030636,852.9355461,899.3911951,935.751331,973.8597549,1015.790113,1061.306426,1111.724543,1172.217346,1252.693903,1325.441644,1405.123505,1485.476562,1586.20293,1687.147369,1795.137631,1910.531051,2025.47216,2140.044323,2255.311879,2373.597379,2483.161575,2579.253661,2554.425463
Lao PDR,LAO,Population density (people per sq. km of land area),EN.POP.DNST,,9.40355286,9.623583189,9.849878683,10.08291594,10.32316291,10.56844454,10.81857452,11.07818458,11.35376083,11.64830589,11.9682149,12.30867418,12.64856153,12.95911179,13.22176343,13.42704506,13.58682409,13.72980069,13.89658146,14.11676343,14.39927643,14.73653813,15.12092721,15.53862652,15.97872184,16.43935875,16.92170711,17.4212175,17.93260399,18.45091421,18.97415078,19.49889948,20.01709705,20.51922444,20.99860052,21.45229203,21.88175043,22.29029896,22.68344454,23.06629549,23.43840555,23.80089688,24.16221837,24.53292461,24.92060225,25.32961438,25.7580156,26.19857019,26.64047227,27.07611785,27.50244367,27.92256066,28.34186308,28.76847054,29.20779896,29.66138648,30.12578423,30.59574523,31.06350087,31.52320624
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4968.687059,5155.016925,5666.764769,6082.894323,6301.634517,6723.800319,7242.231642,7846.126584,8589.576063,9403.020838,10523.67968,11891.43762,13180.94534,12888.25214,11235.88167,10959.27048,11446.84698,12405.31807,12791.02264,13157.39161,13780.91355,14236.70623,14839.30822,15552.02045,16049.57936,15568.66194
